Country,Region,Date,Age,Cases,Deaths
Spain,Cantabria,2021.06.14,50,2390,5
Spain,Cantabria,2021.06.14,55,2102,10
Spain,Cantabria,2021.06.14,60,1819,13
Spain,Cantabria,2021.06.14,65,1463,22
Spain,Cantabria,2021.06.14,70,1164,39
Spain,Cantabria,2021.06.14,75,1067,64
Spain,Cantabria,2021.06.14,80,1048,97
Spain,Cantabria,2021.06.14,85,837,112
Spain,Cantabria,2021.06.14,90,468,98
Spain,Cantabria,2021.06.14,95,182,64
Spain,Cantabria,2021.06.14,100,54,34
Spain,Castellon,2021.06.14,0,1410,0
Spain,Castellon,2021.06.14,5,1800,0
Spain,Castellon,2021.06.14,10,2206,0
Spain,Castellon,2021.06.14,15,2473,0
Spain,Castellon,2021.06.14,20,2518,0
Spain,Castellon,2021.06.14,25,2451,0
Spain,Castellon,2021.06.14,30,2487,0
Spain,Castellon,2021.06.14,35,2836,0
Spain,Castellon,2021.06.14,40,3421,2
Spain,Castellon,2021.06.14,45,3703,4
Spain,Castellon,2021.06.14,50,3406,6
Spain,Castellon,2021.06.14,55,2864,13
Spain,Castellon,2021.06.14,60,2304,24
Spain,Castellon,2021.06.14,65,1778,44
Spain,Castellon,2021.06.14,70,1402,74
Spain,Castellon,2021.06.14,75,1236,113
Spain,Castellon,2021.06.14,80,1115,149
Spain,Castellon,2021.06.14,85,814,151
Spain,Castellon,2021.06.14,90,426,114
Spain,Castellon,2021.06.14,95,161,66
Spain,Castellon,2021.06.14,100,48,31
Spain,Ceuta,2021.06.14,0,161,0
Spain,Ceuta,2021.06.14,5,312,0
Spain,Ceuta,2021.06.14,10,518,0
Spain,Ceuta,2021.06.14,15,564,0
Spain,Ceuta,2021.06.14,20,439,0
Spain,Ceuta,2021.06.14,25,378,0
Spain,Ceuta,2021.06.14,30,417,0
Spain,Ceuta,2021.06.14,35,487,0
Spain,Ceuta,2021.06.14,40,524,1
Spain,Ceuta,2021.06.14,45,486,1
Spain,Ceuta,2021.06.14,50,402,2
Spain,Ceuta,2021.06.14,55,340,4
Spain,Ceuta,2021.06.14,60,295,13
Spain,Ceuta,2021.06.14,65,234,18
Spain,Ceuta,2021.06.14,70,163,15
Spain,Ceuta,2021.06.14,75,103,14
Spain,Ceuta,2021.06.14,80,61,12
Spain,Ceuta,2021.06.14,85,35,9
Spain,Ceuta,2021.06.14,90,20,7
Spain,Ceuta,2021.06.14,95,11,6
Spain,Ceuta,2021.06.14,100,6,4
Spain,Ciudad Real,2021.06.14,0,1324,0
Spain,Ciudad Real,2021.06.14,5,1755,0
Spain,Ciudad Real,2021.06.14,10,2243,0
Spain,Ciudad Real,2021.06.14,15,2641,0
Spain,Ciudad Real,2021.06.14,20,2829,1
Spain,Ciudad Real,2021.06.14,25,2846,3
Spain,Ciudad Real,2021.06.14,30,2855,2
Spain,Ciudad Real,2021.06.14,35,3031,4
Spain,Ciudad Real,2021.06.14,40,3397,8
Spain,Ciudad Real,2021.06.14,45,3761,13
Spain,Ciudad Real,2021.06.14,50,3864,19
Spain,Ciudad Real,2021.06.14,55,3554,34
Spain,Ciudad Real,2021.06.14,60,2914,67
Spain,Ciudad Real,2021.06.14,65,2219,111
Spain,Ciudad Real,2021.06.14,70,1768,156
Spain,Ciudad Real,2021.06.14,75,1671,226
Spain,Ciudad Real,2021.06.14,80,1676,314
Spain,Ciudad Real,2021.06.14,85,1320,332
Spain,Ciudad Real,2021.06.14,90,694,245
Spain,Ciudad Real,2021.06.14,95,244,125
Spain,Ciudad Real,2021.06.14,100,64,49
Spain,Cordoba,2021.06.14,0,1353,0
Spain,Cordoba,2021.06.14,5,2079,0
Spain,Cordoba,2021.06.14,10,2981,0
Spain,Cordoba,2021.06.14,15,3664,0
Spain,Cordoba,2021.06.14,20,3797,0
Spain,Cordoba,2021.06.14,25,3577,0
Spain,Cordoba,2021.06.14,30,3394,1
Spain,Cordoba,2021.06.14,35,3524,2
Spain,Cordoba,2021.06.14,40,3986,2
Spain,Cordoba,2021.06.14,45,4496,4
Spain,Cordoba,2021.06.14,50,4619,12
Spain,Cordoba,2021.06.14,55,4091,23
Spain,Cordoba,2021.06.14,60,3144,34
Spain,Cordoba,2021.06.14,65,2257,54
Spain,Cordoba,2021.06.14,70,1722,80
Spain,Cordoba,2021.06.14,75,1564,119
Spain,Cordoba,2021.06.14,80,1508,168
Spain,Cordoba,2021.06.14,85,1156,183
Spain,Cordoba,2021.06.14,90,606,146
Spain,Cordoba,2021.06.14,95,217,85
Spain,Cordoba,2021.06.14,100,59,39
Spain,Cuenca,2021.06.14,0,542,0
Spain,Cuenca,2021.06.14,5,724,0
Spain,Cuenca,2021.06.14,10,946,0
Spain,Cuenca,2021.06.14,15,1172,0
Spain,Cuenca,2021.06.14,20,1328,0
Spain,Cuenca,2021.06.14,25,1349,0
Spain,Cuenca,2021.06.14,30,1279,0
Spain,Cuenca,2021.06.14,35,1245,0
Spain,Cuenca,2021.06.14,40,1326,1
Spain,Cuenca,2021.06.14,45,1546,2
Spain,Cuenca,2021.06.14,50,1773,6
Spain,Cuenca,2021.06.14,55,1696,12
Spain,Cuenca,2021.06.14,60,1319,17
Spain,Cuenca,2021.06.14,65,952,27
Spain,Cuenca,2021.06.14,70,748,39
Spain,Cuenca,2021.06.14,75,723,60
Spain,Cuenca,2021.06.14,80,768,90
Spain,Cuenca,2021.06.14,85,669,106
Spain,Cuenca,2021.06.14,90,408,95
Spain,Cuenca,2021.06.14,95,172,64
Spain,Cuenca,2021.06.14,100,55,34
Spain,Girona,2021.06.14,0,1941,0
Spain,Girona,2021.06.14,5,3101,0
Spain,Girona,2021.06.14,10,4362,0
Spain,Girona,2021.06.14,15,4724,0
Spain,Girona,2021.06.14,20,4176,0
Spain,Girona,2021.06.14,25,3835,1
Spain,Girona,2021.06.14,30,4146,0
Spain,Girona,2021.06.14,35,4929,1
Spain,Girona,2021.06.14,40,5669,5
Spain,Girona,2021.06.14,45,5675,10
Spain,Girona,2021.06.14,50,4980,22
Spain,Girona,2021.06.14,55,4182,38
Spain,Girona,2021.06.14,60,3386,54
Spain,Girona,2021.06.14,65,2524,79
Spain,Girona,2021.06.14,70,1913,113
Spain,Girona,2021.06.14,75,1771,172
Spain,Girona,2021.06.14,80,1822,255
Spain,Girona,2021.06.14,85,1488,289
Spain,Girona,2021.06.14,90,796,227
Spain,Girona,2021.06.14,95,277,122
Spain,Girona,2021.06.14,100,70,50
Spain,Granada,2021.06.14,0,2411,0
Spain,Granada,2021.06.14,5,3650,0
Spain,Granada,2021.06.14,10,5187,0
Spain,Granada,2021.06.14,15,6398,0
Spain,Granada,2021.06.14,20,6687,2
Spain,Granada,2021.06.14,25,6275,4
Spain,Granada,2021.06.14,30,5878,4
Spain,Granada,2021.06.14,35,6082,7
Spain,Granada,2021.06.14,40,6873,9
Spain,Granada,2021.06.14,45,7563,16
Spain,Granada,2021.06.14,50,7412,31
Spain,Granada,2021.06.14,55,6321,52
Spain,Granada,2021.06.14,60,4774,80
Spain,Granada,2021.06.14,65,3393,123
Spain,Granada,2021.06.14,70,2576,182
Spain,Granada,2021.06.14,75,2341,256
Spain,Granada,2021.06.14,80,2245,316
Spain,Granada,2021.06.14,85,1674,296
Spain,Granada,2021.06.14,90,825,199
Spain,Granada,2021.06.14,95,271,99
Spain,Granada,2021.06.14,100,66,39
Spain,Guadalajara,2021.06.14,0,1000,0
Spain,Guadalajara,2021.06.14,5,1219,0
Spain,Guadalajara,2021.06.14,10,1448,0
Spain,Guadalajara,2021.06.14,15,1623,0
Spain,Guadalajara,2021.06.14,20,1692,0
Spain,Guadalajara,2021.06.14,25,1672,0
Spain,Guadalajara,2021.06.14,30,1666,0
Spain,Guadalajara,2021.06.14,35,1805,0
Spain,Guadalajara,2021.06.14,40,2077,3
Spain,Guadalajara,2021.06.14,45,2256,5
Spain,Guadalajara,2021.06.14,50,2153,6
Spain,Guadalajara,2021.06.14,55,1803,10
Spain,Guadalajara,2021.06.14,60,1358,17
Spain,Guadalajara,2021.06.14,65,963,26
Spain,Guadalajara,2021.06.14,70,724,42
Spain,Guadalajara,2021.06.14,75,668,67
Spain,Guadalajara,2021.06.14,80,694,103
Spain,Guadalajara,2021.06.14,85,600,122
Spain,Guadalajara,2021.06.14,90,370,108
Spain,Guadalajara,2021.06.14,95,159,70
Spain,Guadalajara,2021.06.14,100,52,36
Spain,Guipuzkoa,2021.06.14,0,2182,0
Spain,Guipuzkoa,2021.06.14,5,3305,0
Spain,Guipuzkoa,2021.06.14,10,4516,0
Spain,Guipuzkoa,2021.06.14,15,4971,0
Spain,Guipuzkoa,2021.06.14,20,4502,0
Spain,Guipuzkoa,2021.06.14,25,3959,0
Spain,Guipuzkoa,2021.06.14,30,3891,0
Spain,Guipuzkoa,2021.06.14,35,4450,0
Spain,Guipuzkoa,2021.06.14,40,5452,2
Spain,Guipuzkoa,2021.06.14,45,6118,5
Spain,Guipuzkoa,2021.06.14,50,5843,12
Spain,Guipuzkoa,2021.06.14,55,4918,23
Spain,Guipuzkoa,2021.06.14,60,3855,41
Spain,Guipuzkoa,2021.06.14,65,2967,66
Spain,Guipuzkoa,2021.06.14,70,2426,95
Spain,Guipuzkoa,2021.06.14,75,2229,145
Spain,Guipuzkoa,2021.06.14,80,2031,221
Spain,Guipuzkoa,2021.06.14,85,1427,257
Spain,Guipuzkoa,2021.06.14,90,682,209
Spain,Guipuzkoa,2021.06.14,95,227,117
Spain,Guipuzkoa,2021.06.14,100,58,49
Spain,Huelva,2021.06.14,0,1027,0
Spain,Huelva,2021.06.14,5,1493,0
Spain,Huelva,2021.06.14,10,2017,0
Spain,Huelva,2021.06.14,15,2325,0
Spain,Huelva,2021.06.14,20,2318,0
Spain,Huelva,2021.06.14,25,2247,0
Spain,Huelva,2021.06.14,30,2306,0
Spain,Huelva,2021.06.14,35,2530,0
Spain,Huelva,2021.06.14,40,2826,2
Spain,Huelva,2021.06.14,45,2956,4
Spain,Huelva,2021.06.14,50,2726,7
Spain,Huelva,2021.06.14,55,2187,12
Spain,Huelva,2021.06.14,60,1602,16
Spain,Huelva,2021.06.14,65,1171,26
Spain,Huelva,2021.06.14,70,895,44
Spain,Huelva,2021.06.14,75,706,58
Spain,Huelva,2021.06.14,80,532,63
Spain,Huelva,2021.06.14,85,339,57
Spain,Huelva,2021.06.14,90,175,43
Spain,Huelva,2021.06.14,95,74,28
Spain,Huelva,2021.06.14,100,27,16
Spain,Huesca,2021.06.14,0,600,0
Spain,Huesca,2021.06.14,5,730,0
Spain,Huesca,2021.06.14,10,881,0
Spain,Huesca,2021.06.14,15,1039,0
Spain,Huesca,2021.06.14,20,1148,0
Spain,Huesca,2021.06.14,25,1143,0
Spain,Huesca,2021.06.14,30,1098,0
Spain,Huesca,2021.06.14,35,1176,0
Spain,Huesca,2021.06.14,40,1388,0
Spain,Huesca,2021.06.14,45,1521,0
Spain,Huesca,2021.06.14,50,1453,2
Spain,Huesca,2021.06.14,55,1290,4
Spain,Huesca,2021.06.14,60,1083,11
Spain,Huesca,2021.06.14,65,832,21
Spain,Huesca,2021.06.14,70,646,31
Spain,Huesca,2021.06.14,75,617,51
Spain,Huesca,2021.06.14,80,677,79
Spain,Huesca,2021.06.14,85,620,95
Spain,Huesca,2021.06.14,90,398,86
Spain,Huesca,2021.06.14,95,174,59
Spain,Huesca,2021.06.14,100,57,33
Spain,Illes Balears,2021.06.14,0,1965,0
Spain,Illes Balears,2021.06.14,5,2323,0
Spain,Illes Balears,2021.06.14,10,2799,0
Spain,Illes Balears,2021.06.14,15,3484,0
Spain,Illes Balears,2021.06.14,20,4300,0
Spain,Illes Balears,2021.06.14,25,4872,1
Spain,Illes Balears,2021.06.14,30,5104,1
Spain,Illes Balears,2021.06.14,35,5365,2
Spain,Illes Balears,2021.06.14,40,5652,3
Spain,Illes Balears,2021.06.14,45,5454,5
Spain,Illes Balears,2021.06.14,50,4697,10
Spain,Illes Balears,2021.06.14,55,3802,18
Spain,Illes Balears,2021.06.14,60,2956,32
Spain,Illes Balears,2021.06.14,65,2198,55
Spain,Illes Balears,2021.06.14,70,1674,85
Spain,Illes Balears,2021.06.14,75,1441,121
Spain,Illes Balears,2021.06.14,80,1279,152
Spain,Illes Balears,2021.06.14,85,917,147
Spain,Illes Balears,2021.06.14,90,469,109
Spain,Illes Balears,2021.06.14,95,172,63
Spain,Illes Balears,2021.06.14,100,50,30
Spain,Jaen,2021.06.14,0,1414,0
Spain,Jaen,2021.06.14,5,1982,0
Spain,Jaen,2021.06.14,10,2668,0
Spain,Jaen,2021.06.14,15,3272,1
Spain,Jaen,2021.06.14,20,3564,0
Spain,Jaen,2021.06.14,25,3528,1
Spain,Jaen,2021.06.14,30,3391,0
Spain,Jaen,2021.06.14,35,3436,0
Spain,Jaen,2021.06.14,40,3740,6
Spain,Jaen,2021.06.14,45,4137,11
Spain,Jaen,2021.06.14,50,4314,18
Spain,Jaen,2021.06.14,55,3969,30
Spain,Jaen,2021.06.14,60,3120,46
Spain,Jaen,2021.06.14,65,2165,69
Spain,Jaen,2021.06.14,70,1542,96
Spain,Jaen,2021.06.14,75,1356,131
Spain,Jaen,2021.06.14,80,1341,165
Spain,Jaen,2021.06.14,85,1083,163
Spain,Jaen,2021.06.14,90,597,122
Spain,Jaen,2021.06.14,95,222,70
Spain,Jaen,2021.06.14,100,62,33
Spain,La Rioja,2021.06.14,0,877,0
Spain,La Rioja,2021.06.14,5,1147,0
Spain,La Rioja,2021.06.14,10,1444,0
Spain,La Rioja,2021.06.14,15,1665,0
Spain,La Rioja,2021.06.14,20,1750,0
Spain,La Rioja,2021.06.14,25,1765,0
Spain,La Rioja,2021.06.14,30,1837,1
Spain,La Rioja,2021.06.14,35,2087,2
Spain,La Rioja,2021.06.14,40,2470,4
Spain,La Rioja,2021.06.14,45,2678,6
Spain,La Rioja,2021.06.14,50,2562,7
Spain,La Rioja,2021.06.14,55,2296,10
Spain,La Rioja,2021.06.14,60,1959,19
Spain,La Rioja,2021.06.14,65,1557,32
Spain,La Rioja,2021.06.14,70,1252,59
Spain,La Rioja,2021.06.14,75,1178,98
Spain,La Rioja,2021.06.14,80,1189,142
Spain,La Rioja,2021.06.14,85,965,155
Spain,La Rioja,2021.06.14,90,537,124
Spain,La Rioja,2021.06.14,95,204,74
Spain,La Rioja,2021.06.14,100,58,35
Spain,Las Palmas,2021.06.14,0,1001,0
Spain,Las Palmas,2021.06.14,5,1182,0
Spain,Las Palmas,2021.06.14,10,1448,0
Spain,Las Palmas,2021.06.14,15,1897,0
Spain,Las Palmas,2021.06.14,20,2459,0
Spain,Las Palmas,2021.06.14,25,2712,0
Spain,Las Palmas,2021.06.14,30,2578,0
Spain,Las Palmas,2021.06.14,35,2509,1
Spain,Las Palmas,2021.06.14,40,2642,3
Spain,Las Palmas,2021.06.14,45,2711,5
Spain,Las Palmas,2021.06.14,50,2473,8
Spain,Las Palmas,2021.06.14,55,1968,13
Spain,Las Palmas,2021.06.14,60,1452,26
Spain,Las Palmas,2021.06.14,65,1094,37
Spain,Las Palmas,2021.06.14,70,851,42
Spain,Las Palmas,2021.06.14,75,635,45
Spain,Las Palmas,2021.06.14,80,424,44
Spain,Las Palmas,2021.06.14,85,242,38
Spain,Las Palmas,2021.06.14,90,118,29
Spain,Las Palmas,2021.06.14,95,50,20
Spain,Las Palmas,2021.06.14,100,20,13
Spain,Leon,2021.06.14,0,832,0
Spain,Leon,2021.06.14,5,1246,0
Spain,Leon,2021.06.14,10,1715,0
Spain,Leon,2021.06.14,15,1966,0
Spain,Leon,2021.06.14,20,1928,0
Spain,Leon,2021.06.14,25,1887,0
Spain,Leon,2021.06.14,30,2036,0
Spain,Leon,2021.06.14,35,2406,0
Spain,Leon,2021.06.14,40,2898,1
Spain,Leon,2021.06.14,45,3234,2
Spain,Leon,2021.06.14,50,3259,7
Spain,Leon,2021.06.14,55,3068,14
Spain,Leon,2021.06.14,60,2651,23
Spain,Leon,2021.06.14,65,2026,39
Spain,Leon,2021.06.14,70,1567,64
Spain,Leon,2021.06.14,75,1550,105
Spain,Leon,2021.06.14,80,1789,166
Spain,Leon,2021.06.14,85,1640,197
Spain,Leon,2021.06.14,90,945,165
Spain,Leon,2021.06.14,95,335,97
Spain,Leon,2021.06.14,100,83,44
Spain,Lleida,2021.06.14,0,1355,0
Spain,Lleida,2021.06.14,5,1938,0
Spain,Lleida,2021.06.14,10,2532,0
Spain,Lleida,2021.06.14,15,2739,0
Spain,Lleida,2021.06.14,20,2552,0
Spain,Lleida,2021.06.14,25,2430,0
Spain,Lleida,2021.06.14,30,2628,0
Spain,Lleida,2021.06.14,35,3150,0
Spain,Lleida,2021.06.14,40,3765,1
Spain,Lleida,2021.06.14,45,3943,3
Spain,Lleida,2021.06.14,50,3527,6
Spain,Lleida,2021.06.14,55,2898,12
Spain,Lleida,2021.06.14,60,2286,18
Spain,Lleida,2021.06.14,65,1750,28
Spain,Lleida,2021.06.14,70,1414,42
Spain,Lleida,2021.06.14,75,1350,65
Spain,Lleida,2021.06.14,80,1368,101
Spain,Lleida,2021.06.14,85,1099,122
Spain,Lleida,2021.06.14,90,597,110
Spain,Lleida,2021.06.14,95,220,73
Spain,Lleida,2021.06.14,100,61,38
Spain,Lugo,2021.06.14,0,454,0
Spain,Lugo,2021.06.14,5,494,0
Spain,Lugo,2021.06.14,10,539,0
Spain,Lugo,2021.06.14,15,591,0
Spain,Lugo,2021.06.14,20,646,0
Spain,Lugo,2021.06.14,25,700,0
Spain,Lugo,2021.06.14,30,765,0
Spain,Lugo,2021.06.14,35,873,0
Spain,Lugo,2021.06.14,40,1006,0
Spain,Lugo,2021.06.14,45,1062,0
Spain,Lugo,2021.06.14,50,1004,0
Spain,Lugo,2021.06.14,55,896,2
Spain,Lugo,2021.06.14,60,772,6
Spain,Lugo,2021.06.14,65,635,10
Spain,Lugo,2021.06.14,70,529,11
Spain,Lugo,2021.06.14,75,503,17
Spain,Lugo,2021.06.14,80,510,30
Spain,Lugo,2021.06.14,85,431,39
Spain,Lugo,2021.06.14,90,268,41
Spain,Lugo,2021.06.14,95,122,35
Spain,Lugo,2021.06.14,100,44,25
Spain,Madrid,2021.06.14,0,22161,2
Spain,Madrid,2021.06.14,5,25841,2
Spain,Madrid,2021.06.14,10,31238,1
Spain,Madrid,2021.06.14,15,40024,2
Spain,Madrid,2021.06.14,20,50542,9
Spain,Madrid,2021.06.14,25,55481,15
Spain,Madrid,2021.06.14,30,54455,20
Spain,Madrid,2021.06.14,35,56400,34
Spain,Madrid,2021.06.14,40,63069,67
Spain,Madrid,2021.06.14,45,65849,130
Spain,Madrid,2021.06.14,50,59823,244
Spain,Madrid,2021.06.14,55,49461,422
Spain,Madrid,2021.06.14,60,38114,663
Spain,Madrid,2021.06.14,65,27672,984
Spain,Madrid,2021.06.14,70,21629,1476
Spain,Madrid,2021.06.14,75,21123,2342
Spain,Madrid,2021.06.14,80,21226,3387
Spain,Madrid,2021.06.14,85,14246,3247
Spain,Madrid,2021.06.14,90,5132,1729
Spain,Madrid,2021.06.14,95,1032,523
Spain,Madrid,2021.06.14,100,138,105
Spain,Malaga,2021.06.14,0,2790,0
Spain,Malaga,2021.06.14,5,3947,0
Spain,Malaga,2021.06.14,10,5339,0
Spain,Malaga,2021.06.14,15,6545,1
Spain,Malaga,2021.06.14,20,7217,2
Spain,Malaga,2021.06.14,25,7517,2
Spain,Malaga,2021.06.14,30,7839,2
Spain,Malaga,2021.06.14,35,8450,3
Spain,Malaga,2021.06.14,40,9131,5
Spain,Malaga,2021.06.14,45,9175,10
Spain,Malaga,2021.06.14,50,8259,32
Spain,Malaga,2021.06.14,55,6772,62
Spain,Malaga,2021.06.14,60,5217,89
Spain,Malaga,2021.06.14,65,3922,133
Spain,Malaga,2021.06.14,70,3069,196
Spain,Malaga,2021.06.14,75,2607,260
Spain,Malaga,2021.06.14,80,2143,294
Spain,Malaga,2021.06.14,85,1371,253
Spain,Malaga,2021.06.14,90,617,163
Spain,Malaga,2021.06.14,95,200,80
Spain,Malaga,2021.06.14,100,51,33
Spain,Melilla,2021.02.25,0,346,0
Spain,Melilla,2021.02.25,5,387,0
Spain,Melilla,2021.02.25,10,433,0
Spain,Melilla,2021.02.25,15,484,0
Spain,Melilla,2021.02.25,20,538,0
Spain,Melilla,2021.02.25,25,590,0
Spain,Melilla,2021.02.25,30,619,0
Spain,Melilla,2021.02.25,35,596,0
Spain,Melilla,2021.02.25,40,538,0
Spain,Melilla,2021.02.25,45,492,0
Spain,Melilla,2021.02.25,50,464,3
Spain,Melilla,2021.02.25,55,424,5
Spain,Melilla,2021.02.25,60,349,5
Spain,Melilla,2021.02.25,65,236,6
Spain,Melilla,2021.02.25,70,138,9
Spain,Melilla,2021.02.25,75,89,9
Spain,Melilla,2021.02.25,80,67,7
Spain,Melilla,2021.02.25,85,49,6
Spain,Melilla,2021.02.25,90,34,5
Spain,Melilla,2021.02.25,95,22,4
Spain,Melilla,2021.02.25,100,13,3
Spain,ML,2021.06.14,0,524,0
Spain,ML,2021.06.14,5,568,0
Spain,ML,2021.06.14,10,614,0
Spain,ML,2021.06.14,15,660,0
Spain,ML,2021.06.14,20,707,0
Spain,ML,2021.06.14,25,754,0
Spain,ML,2021.06.14,30,783,0
Spain,ML,2021.06.14,35,763,0
Spain,ML,2021.06.14,40,707,0
Spain,ML,2021.06.14,45,657,1
Spain,ML,2021.06.14,50,616,5
Spain,ML,2021.06.14,55,557,8
Spain,ML,2021.06.14,60,453,7
Spain,ML,2021.06.14,65,307,8
Spain,ML,2021.06.14,70,183,11
Spain,ML,2021.06.14,75,118,12
Spain,ML,2021.06.14,80,86,10
Spain,ML,2021.06.14,85,61,9
Spain,ML,2021.06.14,90,40,8
Spain,ML,2021.06.14,95,25,7
Spain,ML,2021.06.14,100,14,5
Spain,Murcia,2021.06.14,0,3816,0
Spain,Murcia,2021.06.14,5,4935,0
Spain,Murcia,2021.06.14,10,6301,0
Spain,Murcia,2021.06.14,15,7745,0
Spain,Murcia,2021.06.14,20,8756,0
Spain,Murcia,2021.06.14,25,8802,0
Spain,Murcia,2021.06.14,30,8419,1
Spain,Murcia,2021.06.14,35,8734,4
Spain,Murcia,2021.06.14,40,9770,8
Spain,Murcia,2021.06.14,45,10206,15
Spain,Murcia,2021.06.14,50,9218,29
Spain,Murcia,2021.06.14,55,7408,47
Spain,Murcia,2021.06.14,60,5501,68
Spain,Murcia,2021.06.14,65,3914,99
Spain,Murcia,2021.06.14,70,2936,144
Spain,Murcia,2021.06.14,75,2548,212
Spain,Murcia,2021.06.14,80,2270,290
Spain,Murcia,2021.06.14,85,1578,301
Spain,Murcia,2021.06.14,90,744,220
Spain,Murcia,2021.06.14,95,242,113
Spain,Murcia,2021.06.14,100,60,45
Spain,Navarra,2021.06.14,0,2142,0
Spain,Navarra,2021.06.14,5,3050,0
Spain,Navarra,2021.06.14,10,4067,0
Spain,Navarra,2021.06.14,15,4688,0
Spain,Navarra,2021.06.14,20,4580,0
Spain,Navarra,2021.06.14,25,4060,0
Spain,Navarra,2021.06.14,30,3716,1
Spain,Navarra,2021.06.14,35,3979,3
Spain,Navarra,2021.06.14,40,4794,1
Spain,Navarra,2021.06.14,45,5426,2
Spain,Navarra,2021.06.14,50,5173,10
Spain,Navarra,2021.06.14,55,4210,18
Spain,Navarra,2021.06.14,60,3119,23
Spain,Navarra,2021.06.14,65,2296,41
Spain,Navarra,2021.06.14,70,1870,81
Spain,Navarra,2021.06.14,75,1809,146
Spain,Navarra,2021.06.14,80,1811,228
Spain,Navarra,2021.06.14,85,1402,260
Spain,Navarra,2021.06.14,90,721,202
Spain,Navarra,2021.06.14,95,248,110
Spain,Navarra,2021.06.14,100,64,45
Spain,Ourense,2021.06.14,0,377,0
Spain,Ourense,2021.06.14,5,449,0
Spain,Ourense,2021.06.14,10,530,0
Spain,Ourense,2021.06.14,15,614,0
Spain,Ourense,2021.06.14,20,692,0
Spain,Ourense,2021.06.14,25,757,0
Spain,Ourense,2021.06.14,30,832,0
Spain,Ourense,2021.06.14,35,965,0
Spain,Ourense,2021.06.14,40,1144,0
Spain,Ourense,2021.06.14,45,1254,0
Spain,Ourense,2021.06.14,50,1230,2
Spain,Ourense,2021.06.14,55,1136,6
Spain,Ourense,2021.06.14,60,1017,5
Spain,Ourense,2021.06.14,65,885,10
Spain,Ourense,2021.06.14,70,792,24
Spain,Ourense,2021.06.14,75,799,43
Spain,Ourense,2021.06.14,80,830,70
Spain,Ourense,2021.06.14,85,689,87
Spain,Ourense,2021.06.14,90,401,81
Spain,Ourense,2021.06.14,95,164,56
Spain,Ourense,2021.06.14,100,52,32
Spain,Palencia,2021.06.14,0,606,0
Spain,Palencia,2021.06.14,5,804,0
Spain,Palencia,2021.06.14,10,990,0
Spain,Palencia,2021.06.14,15,1035,0
Spain,Palencia,2021.06.14,20,947,0
Spain,Palencia,2021.06.14,25,885,0
Spain,Palencia,2021.06.14,30,936,0
Spain,Palencia,2021.06.14,35,1128,0
Spain,Palencia,2021.06.14,40,1413,2
Spain,Palencia,2021.06.14,45,1589,3
Spain,Palencia,2021.06.14,50,1560,4
Spain,Palencia,2021.06.14,55,1457,8
Spain,Palencia,2021.06.14,60,1299,16
Spain,Palencia,2021.06.14,65,1031,27
Spain,Palencia,2021.06.14,70,793,45
Spain,Palencia,2021.06.14,75,726,70
Spain,Palencia,2021.06.14,80,751,96
Spain,Palencia,2021.06.14,85,649,103
Spain,Palencia,2021.06.14,90,397,85
Spain,Palencia,2021.06.14,95,169,54
Spain,Palencia,2021.06.14,100,54,29
Spain,Pontevedra,2021.06.14,0,1404,0
Spain,Pontevedra,2021.06.14,5,1729,0
Spain,Pontevedra,2021.06.14,10,2044,0
Spain,Pontevedra,2021.06.14,15,2221,0
Spain,Pontevedra,2021.06.14,20,2258,0
Spain,Pontevedra,2021.06.14,25,2328,0
Spain,Pontevedra,2021.06.14,30,2591,0
Spain,Pontevedra,2021.06.14,35,3133,1
Spain,Pontevedra,2021.06.14,40,3772,0
Spain,Pontevedra,2021.06.14,45,3948,0
Spain,Pontevedra,2021.06.14,50,3531,10
Spain,Pontevedra,2021.06.14,55,2978,18
Spain,Pontevedra,2021.06.14,60,2485,19
Spain,Pontevedra,2021.06.14,65,2019,28
Spain,Pontevedra,2021.06.14,70,1676,47
Spain,Pontevedra,2021.06.14,75,1541,74
Spain,Pontevedra,2021.06.14,80,1426,110
Spain,Pontevedra,2021.06.14,85,1040,128
Spain,Pontevedra,2021.06.14,90,529,110
Spain,Pontevedra,2021.06.14,95,190,70
Spain,Pontevedra,2021.06.14,100,53,36
Spain,Salamanc,2021.06.14,0,700,0
Spain,Salamanc,2021.06.14,5,1039,0
Spain,Salamanc,2021.06.14,10,1480,0
Spain,Salamanc,2021.06.14,15,1907,0
Spain,Salamanc,2021.06.14,20,2108,0
Spain,Salamanc,2021.06.14,25,1979,0
Spain,Salamanc,2021.06.14,30,1743,0
Spain,Salamanc,2021.06.14,35,1706,0
Spain,Salamanc,2021.06.14,40,1936,2
Spain,Salamanc,2021.06.14,45,2282,4
Spain,Salamanc,2021.06.14,50,2484,6
Spain,Salamanc,2021.06.14,55,2322,13
Spain,Salamanc,2021.06.14,60,1867,30
Spain,Salamanc,2021.06.14,65,1400,49
Spain,Salamanc,2021.06.14,70,1135,61
Spain,Salamanc,2021.06.14,75,1148,93
Spain,Salamanc,2021.06.14,80,1286,159
Spain,Salamanc,2021.06.14,85,1143,206
Spain,Salamanc,2021.06.14,90,666,189
Spain,Salamanc,2021.06.14,95,252,117
Spain,Salamanc,2021.06.14,100,69,53
Spain,Santa Cruz de Tenerife,2021.06.14,0,819,0
Spain,Santa Cruz de Tenerife,2021.06.14,5,1024,0
